No.,Time,Source,Destination,Protocol,Length,ActionType
3232,2020-10-19T17:27:43.644,127.0.0.1,127.0.0.1,TCP,141,1
3233,2020-10-19T17:27:43.691,127.0.0.1,127.0.0.1,TCP,137,4
3234,2020-10-19T17:27:43.691,127.0.0.1,127.0.0.1,TCP,43,2
3235,2020-10-19T17:27:43.707,127.0.0.1,127.0.0.1,TCP,43,2
3236,2020-10-19T17:27:43.707,127.0.0.1,127.0.0.1,TCP,43,2
3237,2020-10-19T17:27:43.785,127.0.0.1,127.0.0.1,TCP,112,0
3238,2020-10-19T17:27:44.004,127.0.0.1,127.0.0.1,TCP,141,1
3239,2020-10-19T17:27:44.051,127.0.0.1,127.0.0.1,TCP,137,4
3240,2020-10-19T17:27:44.051,127.0.0.1,127.0.0.1,TCP,43,2
3241,2020-10-19T17:27:44.051,127.0.0.1,127.0.0.1,TCP,43,2
3242,2020-10-19T17:27:44.066,127.0.0.1,127.0.0.1,TCP,43,2
3243,2020-10-19T17:27:44.066,127.0.0.1,127.0.0.1,TCP,112,0
3244,2020-10-19T17:27:44.285,127.0.0.1,127.0.0.1,TCP,141,1
3245,2020-10-19T17:27:44.332,127.0.0.1,127.0.0.1,TCP,137,4
3246,2020-10-19T17:27:44.332,127.0.0.1,127.0.0.1,TCP,43,2
3247,2020-10-19T17:27:44.332,127.0.0.1,127.0.0.1,TCP,43,2
3248,2020-10-19T17:27:44.332,127.0.0.1,127.0.0.1,TCP,43,2
3249,2020-10-19T17:27:44.347,127.0.0.1,127.0.0.1,TCP,112,0
3250,2020-10-19T17:27:44.564,127.0.0.1,127.0.0.1,TCP,141,1
3251,2020-10-19T17:27:44.612,127.0.0.1,127.0.0.1,TCP,137,4
3252,2020-10-19T17:27:44.612,127.0.0.1,127.0.0.1,TCP,43,2
3253,2020-10-19T17:27:44.752,127.0.0.1,127.0.0.1,TCP,43,2
3254,2020-10-19T17:27:44.752,127.0.0.1,127.0.0.1,TCP,43,2
3255,2020-10-19T17:27:44.768,127.0.0.1,127.0.0.1,TCP,112,0
3256,2020-10-19T17:27:44.971,127.0.0.1,127.0.0.1,TCP,141,1
3257,2020-10-19T17:27:45.018,127.0.0.1,127.0.0.1,TCP,137,4
3258,2020-10-19T17:27:45.018,127.0.0.1,127.0.0.1,TCP,43,2
3259,2020-10-19T17:27:45.018,127.0.0.1,127.0.0.1,TCP,43,2
3260,2020-10-19T17:27:45.034,127.0.0.1,127.0.0.1,TCP,43,2
3261,2020-10-19T17:27:45.049,127.0.0.1,127.0.0.1,TCP,112,0
3262,2020-10-19T17:27:45.268,127.0.0.1,127.0.0.1,TCP,141,1
3263,2020-10-19T17:27:45.299,127.0.0.1,127.0.0.1,TCP,137,4
3264,2020-10-19T17:27:45.299,127.0.0.1,127.0.0.1,TCP,43,2
3265,2020-10-19T17:27:45.299,127.0.0.1,127.0.0.1,TCP,43,2
3266,2020-10-19T17:27:45.471,127.0.0.1,127.0.0.1,TCP,43,2
3267,2020-10-19T17:27:45.549,127.0.0.1,127.0.0.1,TCP,112,0
3268,2020-10-19T17:27:45.768,127.0.0.1,127.0.0.1,TCP,141,1
3269,2020-10-19T17:27:45.801,127.0.0.1,127.0.0.1,TCP,137,4
3270,2020-10-19T17:27:45.801,127.0.0.1,127.0.0.1,TCP,43,2
3271,2020-10-19T17:27:45.817,127.0.0.1,127.0.0.1,TCP,43,2
3272,2020-10-19T17:27:45.817,127.0.0.1,127.0.0.1,TCP,43,2
3273,2020-10-19T17:27:45.895,127.0.0.1,127.0.0.1,TCP,112,0
3274,2020-10-19T17:27:46.098,127.0.0.1,127.0.0.1,TCP,141,1
3275,2020-10-19T17:27:46.160,127.0.0.1,127.0.0.1,TCP,137,4
3276,2020-10-19T17:27:46.160,127.0.0.1,127.0.0.1,TCP,43,2
3277,2020-10-19T17:27:46.160,127.0.0.1,127.0.0.1,TCP,43,2
3278,2020-10-19T17:27:46.176,127.0.0.1,127.0.0.1,TCP,43,2
3279,2020-10-19T17:27:46.192,127.0.0.1,127.0.0.1,TCP,112,0
3280,2020-10-19T17:27:46.395,127.0.0.1,127.0.0.1,TCP,141,1
3281,2020-10-19T17:27:46.442,127.0.0.1,127.0.0.1,TCP,137,4
3282,2020-10-19T17:27:46.442,127.0.0.1,127.0.0.1,TCP,43,2
3283,2020-10-19T17:27:46.442,127.0.0.1,127.0.0.1,TCP,43,2
3284,2020-10-19T17:27:46.442,127.0.0.1,127.0.0.1,TCP,43,2
3285,2020-10-19T17:27:46.457,127.0.0.1,127.0.0.1,TCP,112,0
3286,2020-10-19T17:27:46.660,127.0.0.1,127.0.0.1,TCP,141,1
3287,2020-10-19T17:27:46.707,127.0.0.1,127.0.0.1,TCP,137,4
3288,2020-10-19T17:27:46.707,127.0.0.1,127.0.0.1,TCP,43,2
3289,2020-10-19T17:27:46.848,127.0.0.1,127.0.0.1,TCP,43,2
3290,2020-10-19T17:27:46.852,127.0.0.1,127.0.0.1,TCP,43,2
3291,2020-10-19T17:27:46.868,127.0.0.1,127.0.0.1,TCP,112,0
3292,2020-10-19T17:27:47.071,127.0.0.1,127.0.0.1,TCP,141,1
3293,2020-10-19T17:27:47.133,127.0.0.1,127.0.0.1,TCP,137,4
3294,2020-10-19T17:27:47.133,127.0.0.1,127.0.0.1,TCP,43,2
3295,2020-10-19T17:27:47.133,127.0.0.1,127.0.0.1,TCP,43,2
3296,2020-10-19T17:27:47.149,127.0.0.1,127.0.0.1,TCP,43,2
3297,2020-10-19T17:27:47.165,127.0.0.1,127.0.0.1,TCP,112,0
3298,2020-10-19T17:27:47.368,127.0.0.1,127.0.0.1,TCP,141,1
3299,2020-10-19T17:27:47.415,127.0.0.1,127.0.0.1,TCP,137,4
3300,2020-10-19T17:27:47.415,127.0.0.1,127.0.0.1,TCP,43,2
3301,2020-10-19T17:27:47.415,127.0.0.1,127.0.0.1,TCP,43,2
3302,2020-10-19T17:27:47.524,127.0.0.1,127.0.0.1,TCP,43,2
3303,2020-10-19T17:27:47.618,127.0.0.1,127.0.0.1,TCP,112,0
3304,2020-10-19T17:27:47.821,127.0.0.1,127.0.0.1,TCP,141,1
3305,2020-10-19T17:27:47.886,127.0.0.1,127.0.0.1,TCP,137,4
3306,2020-10-19T17:27:47.886,127.0.0.1,127.0.0.1,TCP,43,2
3307,2020-10-19T17:27:47.886,127.0.0.1,127.0.0.1,TCP,43,2
3308,2020-10-19T17:27:47.902,127.0.0.1,127.0.0.1,TCP,43,2
3309,2020-10-19T17:27:47.996,127.0.0.1,127.0.0.1,TCP,112,0
3310,2020-10-19T17:27:48.214,127.0.0.1,127.0.0.1,TCP,141,1
3311,2020-10-19T17:27:48.246,127.0.0.1,127.0.0.1,TCP,137,4
3312,2020-10-19T17:27:48.246,127.0.0.1,127.0.0.1,TCP,43,2
3313,2020-10-19T17:27:48.246,127.0.0.1,127.0.0.1,TCP,43,2
3314,2020-10-19T17:27:48.261,127.0.0.1,127.0.0.1,TCP,43,2
3315,2020-10-19T17:27:48.277,127.0.0.1,127.0.0.1,TCP,112,0
3316,2020-10-19T17:27:48.480,127.0.0.1,127.0.0.1,TCP,141,1
3317,2020-10-19T17:27:48.527,127.0.0.1,127.0.0.1,TCP,137,4
3318,2020-10-19T17:27:48.527,127.0.0.1,127.0.0.1,TCP,43,2
3319,2020-10-19T17:27:48.527,127.0.0.1,127.0.0.1,TCP,43,2
3320,2020-10-19T17:27:48.527,127.0.0.1,127.0.0.1,TCP,43,2
3321,2020-10-19T17:27:48.543,127.0.0.1,127.0.0.1,TCP,112,0
3322,2020-10-19T17:27:48.746,127.0.0.1,127.0.0.1,TCP,141,1
3323,2020-10-19T17:27:48.793,127.0.0.1,127.0.0.1,TCP,137,4
3324,2020-10-19T17:27:48.793,127.0.0.1,127.0.0.1,TCP,43,2
3325,2020-10-19T17:27:48.933,127.0.0.1,127.0.0.1,TCP,43,2
3326,2020-10-19T17:27:48.942,127.0.0.1,127.0.0.1,TCP,43,2
3327,2020-10-19T17:27:48.958,127.0.0.1,127.0.0.1,TCP,112,0
3328,2020-10-19T17:27:49.177,127.0.0.1,127.0.0.1,TCP,141,1
3329,2020-10-19T17:27:49.208,127.0.0.1,127.0.0.1,TCP,137,4
3330,2020-10-19T17:27:49.208,127.0.0.1,127.0.0.1,TCP,43,2
3331,2020-10-19T17:27:49.208,127.0.0.1,127.0.0.1,TCP,43,2
3332,2020-10-19T17:27:49.224,127.0.0.1,127.0.0.1,TCP,43,2
3333,2020-10-19T17:27:49.239,127.0.0.1,127.0.0.1,TCP,112,0
3334,2020-10-19T17:27:49.442,127.0.0.1,127.0.0.1,TCP,141,1
3335,2020-10-19T17:27:49.489,127.0.0.1,127.0.0.1,TCP,137,4
3336,2020-10-19T17:27:49.489,127.0.0.1,127.0.0.1,TCP,43,2
3337,2020-10-19T17:27:49.489,127.0.0.1,127.0.0.1,TCP,43,2
3338,2020-10-19T17:27:49.599,127.0.0.1,127.0.0.1,TCP,43,2
3339,2020-10-19T17:27:49.677,127.0.0.1,127.0.0.1,TCP,112,0
3340,2020-10-19T17:27:49.880,127.0.0.1,127.0.0.1,TCP,141,1
3341,2020-10-19T17:27:49.945,127.0.0.1,127.0.0.1,TCP,137,4
3342,2020-10-19T17:27:49.945,127.0.0.1,127.0.0.1,TCP,43,2
3343,2020-10-19T17:27:49.945,127.0.0.1,127.0.0.1,TCP,43,2
3344,2020-10-19T17:27:49.961,127.0.0.1,127.0.0.1,TCP,43,2
3345,2020-10-19T17:27:50.039,127.0.0.1,127.0.0.1,TCP,112,0
3346,2020-10-19T17:27:50.258,127.0.0.1,127.0.0.1,TCP,141,1
3347,2020-10-19T17:27:50.305,127.0.0.1,127.0.0.1,TCP,137,4
3348,2020-10-19T17:27:50.305,127.0.0.1,127.0.0.1,TCP,43,2
3349,2020-10-19T17:27:50.305,127.0.0.1,127.0.0.1,TCP,43,2
3350,2020-10-19T17:27:50.320,127.0.0.1,127.0.0.1,TCP,43,2
3351,2020-10-19T17:27:50.336,127.0.0.1,127.0.0.1,TCP,112,0
3352,2020-10-19T17:27:50.539,127.0.0.1,127.0.0.1,TCP,141,1
3353,2020-10-19T17:27:50.586,127.0.0.1,127.0.0.1,TCP,137,4
3354,2020-10-19T17:27:50.586,127.0.0.1,127.0.0.1,TCP,43,2
3355,2020-10-19T17:27:50.586,127.0.0.1,127.0.0.1,TCP,43,2
3356,2020-10-19T17:27:50.586,127.0.0.1,127.0.0.1,TCP,43,2
3357,2020-10-19T17:27:50.602,127.0.0.1,127.0.0.1,TCP,112,0
3358,2020-10-19T17:27:50.805,127.0.0.1,127.0.0.1,TCP,141,1
3359,2020-10-19T17:27:50.852,127.0.0.1,127.0.0.1,TCP,137,4
3360,2020-10-19T17:27:50.852,127.0.0.1,127.0.0.1,TCP,43,2
3361,2020-10-19T17:27:50.998,127.0.0.1,127.0.0.1,TCP,43,2
3362,2020-10-19T17:27:50.999,127.0.0.1,127.0.0.1,TCP,43,2
3363,2020-10-19T17:27:51.015,127.0.0.1,127.0.0.1,TCP,112,0
3364,2020-10-19T17:27:51.218,127.0.0.1,127.0.0.1,TCP,141,1
3365,2020-10-19T17:27:51.280,127.0.0.1,127.0.0.1,TCP,137,4
3366,2020-10-19T17:27:51.280,127.0.0.1,127.0.0.1,TCP,43,2
3367,2020-10-19T17:27:51.280,127.0.0.1,127.0.0.1,TCP,43,2
3368,2020-10-19T17:27:51.296,127.0.0.1,127.0.0.1,TCP,43,2
3369,2020-10-19T17:27:51.312,127.0.0.1,127.0.0.1,TCP,112,0
3370,2020-10-19T17:27:51.515,127.0.0.1,127.0.0.1,TCP,141,1
3371,2020-10-19T17:27:51.562,127.0.0.1,127.0.0.1,TCP,137,4
3372,2020-10-19T17:27:51.562,127.0.0.1,127.0.0.1,TCP,43,2
3373,2020-10-19T17:27:51.562,127.0.0.1,127.0.0.1,TCP,43,2
3374,2020-10-19T17:27:51.671,127.0.0.1,127.0.0.1,TCP,43,2
3375,2020-10-19T17:27:51.749,127.0.0.1,127.0.0.1,TCP,112,0
3376,2020-10-19T17:27:51.952,127.0.0.1,127.0.0.1,TCP,141,1
3377,2020-10-19T17:27:52,127.0.0.1,127.0.0.1,TCP,137,4
3378,2020-10-19T17:27:52.001,127.0.0.1,127.0.0.1,TCP,43,2
3379,2020-10-19T17:27:52.001,127.0.0.1,127.0.0.1,TCP,43,2
3380,2020-10-19T17:27:52.001,127.0.0.1,127.0.0.1,TCP,43,2
3381,2020-10-19T17:27:52.080,127.0.0.1,127.0.0.1,TCP,112,0
3382,2020-10-19T17:27:52.298,127.0.0.1,127.0.0.1,TCP,141,1
3383,2020-10-19T17:27:52.345,127.0.0.1,127.0.0.1,TCP,137,4
3384,2020-10-19T17:27:52.345,127.0.0.1,127.0.0.1,TCP,43,2
3385,2020-10-19T17:27:52.345,127.0.0.1,127.0.0.1,TCP,43,2
3386,2020-10-19T17:27:52.361,127.0.0.1,127.0.0.1,TCP,43,2
3387,2020-10-19T17:27:52.376,127.0.0.1,127.0.0.1,TCP,112,0
3388,2020-10-19T17:27:52.580,127.0.0.1,127.0.0.1,TCP,141,1
3389,2020-10-19T17:27:52.627,127.0.0.1,127.0.0.1,TCP,137,4
3390,2020-10-19T17:27:52.627,127.0.0.1,127.0.0.1,TCP,43,2
3391,2020-10-19T17:27:52.627,127.0.0.1,127.0.0.1,TCP,43,2
3392,2020-10-19T17:27:52.627,127.0.0.1,127.0.0.1,TCP,43,2
3393,2020-10-19T17:27:52.642,127.0.0.1,127.0.0.1,TCP,112,0
3394,2020-10-19T17:27:52.845,127.0.0.1,127.0.0.1,TCP,141,1
3395,2020-10-19T17:27:52.892,127.0.0.1,127.0.0.1,TCP,137,4
3396,2020-10-19T17:27:52.892,127.0.0.1,127.0.0.1,TCP,43,2
3397,2020-10-19T17:27:53.017,127.0.0.1,127.0.0.1,TCP,43,2
3398,2020-10-19T17:27:53.030,127.0.0.1,127.0.0.1,TCP,43,2
3399,2020-10-19T17:27:53.046,127.0.0.1,127.0.0.1,TCP,112,0
3400,2020-10-19T17:27:53.264,127.0.0.1,127.0.0.1,TCP,141,1
3401,2020-10-19T17:27:53.296,127.0.0.1,127.0.0.1,TCP,137,4
3402,2020-10-19T17:27:53.296,127.0.0.1,127.0.0.1,TCP,43,2
3403,2020-10-19T17:27:53.296,127.0.0.1,127.0.0.1,TCP,43,2
3404,2020-10-19T17:27:53.311,127.0.0.1,127.0.0.1,TCP,43,2
3405,2020-10-19T17:27:53.327,127.0.0.1,127.0.0.1,TCP,112,0
3406,2020-10-19T17:27:53.530,127.0.0.1,127.0.0.1,TCP,141,1
3407,2020-10-19T17:27:53.577,127.0.0.1,127.0.0.1,TCP,137,4
3408,2020-10-19T17:27:53.577,127.0.0.1,127.0.0.1,TCP,43,2
3409,2020-10-19T17:27:53.577,127.0.0.1,127.0.0.1,TCP,43,2
3410,2020-10-19T17:27:53.686,127.0.0.1,127.0.0.1,TCP,43,2
3411,2020-10-19T17:27:53.764,127.0.0.1,127.0.0.1,TCP,112,0
3412,2020-10-19T17:27:53.983,127.0.0.1,127.0.0.1,TCP,141,1
3413,2020-10-19T17:27:54.031,127.0.0.1,127.0.0.1,TCP,137,4
3414,2020-10-19T17:27:54.032,127.0.0.1,127.0.0.1,TCP,43,2
3415,2020-10-19T17:27:54.032,127.0.0.1,127.0.0.1,TCP,43,2
3416,2020-10-19T17:27:54.032,127.0.0.1,127.0.0.1,TCP,43,2
3417,2020-10-19T17:27:54.111,127.0.0.1,127.0.0.1,TCP,112,0
3418,2020-10-19T17:27:54.329,127.0.0.1,127.0.0.1,TCP,141,1
3419,2020-10-19T17:27:54.376,127.0.0.1,127.0.0.1,TCP,137,4
3420,2020-10-19T17:27:54.376,127.0.0.1,127.0.0.1,TCP,43,2
3421,2020-10-19T17:27:54.376,127.0.0.1,127.0.0.1,TCP,43,2
3422,2020-10-19T17:27:54.392,127.0.0.1,127.0.0.1,TCP,43,2
3423,2020-10-19T17:27:54.392,127.0.0.1,127.0.0.1,TCP,112,0
3424,2020-10-19T17:27:54.595,127.0.0.1,127.0.0.1,TCP,141,1
3425,2020-10-19T17:27:54.642,127.0.0.1,127.0.0.1,TCP,137,4
3426,2020-10-19T17:27:54.642,127.0.0.1,127.0.0.1,TCP,43,2
3427,2020-10-19T17:27:54.642,127.0.0.1,127.0.0.1,TCP,43,2
3428,2020-10-19T17:27:54.642,127.0.0.1,127.0.0.1,TCP,43,2
3429,2020-10-19T17:27:54.657,127.0.0.1,127.0.0.1,TCP,112,0
3430,2020-10-19T17:27:54.860,127.0.0.1,127.0.0.1,TCP,141,1
3431,2020-10-19T17:27:54.907,127.0.0.1,127.0.0.1,TCP,137,4
3432,2020-10-19T17:27:54.907,127.0.0.1,127.0.0.1,TCP,43,2
3433,2020-10-19T17:27:55.049,127.0.0.1,127.0.0.1,TCP,43,2
3434,2020-10-19T17:27:55.050,127.0.0.1,127.0.0.1,TCP,43,2
3435,2020-10-19T17:27:55.066,127.0.0.1,127.0.0.1,TCP,112,0
3436,2020-10-19T17:27:55.269,127.0.0.1,127.0.0.1,TCP,141,1
3437,2020-10-19T17:27:55.332,127.0.0.1,127.0.0.1,TCP,137,4
3438,2020-10-19T17:27:55.332,127.0.0.1,127.0.0.1,TCP,43,2
3439,2020-10-19T17:27:55.347,127.0.0.1,127.0.0.1,TCP,43,2
3440,2020-10-19T17:27:55.379,127.0.0.1,127.0.0.1,TCP,43,2
3441,2020-10-19T17:27:55.394,127.0.0.1,127.0.0.1,TCP,112,0
3442,2020-10-19T17:27:55.597,127.0.0.1,127.0.0.1,TCP,141,1
3443,2020-10-19T17:27:55.644,127.0.0.1,127.0.0.1,TCP,137,4
3444,2020-10-19T17:27:55.644,127.0.0.1,127.0.0.1,TCP,43,2
3445,2020-10-19T17:27:55.644,127.0.0.1,127.0.0.1,TCP,43,2
3446,2020-10-19T17:27:55.754,127.0.0.1,127.0.0.1,TCP,43,2
3447,2020-10-19T17:27:55.832,127.0.0.1,127.0.0.1,TCP,112,0
3448,2020-10-19T17:27:56.035,127.0.0.1,127.0.0.1,TCP,141,1
3449,2020-10-19T17:27:56.085,127.0.0.1,127.0.0.1,TCP,137,4
3450,2020-10-19T17:27:56.085,127.0.0.1,127.0.0.1,TCP,43,2
3451,2020-10-19T17:27:56.085,127.0.0.1,127.0.0.1,TCP,43,2
3452,2020-10-19T17:27:56.100,127.0.0.1,127.0.0.1,TCP,43,2
3453,2020-10-19T17:27:56.178,127.0.0.1,127.0.0.1,TCP,112,0
3454,2020-10-19T17:27:56.382,127.0.0.1,127.0.0.1,TCP,141,1
3455,2020-10-19T17:27:56.444,127.0.0.1,127.0.0.1,TCP,137,4
3456,2020-10-19T17:27:56.444,127.0.0.1,127.0.0.1,TCP,43,2
3457,2020-10-19T17:27:56.444,127.0.0.1,127.0.0.1,TCP,43,2
3458,2020-10-19T17:27:56.460,127.0.0.1,127.0.0.1,TCP,43,2
3459,2020-10-19T17:27:56.475,127.0.0.1,127.0.0.1,TCP,112,0
3460,2020-10-19T17:27:56.694,127.0.0.1,127.0.0.1,TCP,141,1
3461,2020-10-19T17:27:56.741,127.0.0.1,127.0.0.1,TCP,137,4
3462,2020-10-19T17:27:56.741,127.0.0.1,127.0.0.1,TCP,43,2
3463,2020-10-19T17:27:56.741,127.0.0.1,127.0.0.1,TCP,43,2
3464,2020-10-19T17:27:56.741,127.0.0.1,127.0.0.1,TCP,43,2
3465,2020-10-19T17:27:56.757,127.0.0.1,127.0.0.1,TCP,112,0
3466,2020-10-19T17:27:56.960,127.0.0.1,127.0.0.1,TCP,141,1
3467,2020-10-19T17:27:57.007,127.0.0.1,127.0.0.1,TCP,137,4
3468,2020-10-19T17:27:57.007,127.0.0.1,127.0.0.1,TCP,43,2
3469,2020-10-19T17:27:57.132,127.0.0.1,127.0.0.1,TCP,43,2
3470,2020-10-19T17:27:57.146,127.0.0.1,127.0.0.1,TCP,43,2
3471,2020-10-19T17:27:57.162,127.0.0.1,127.0.0.1,TCP,112,0
3472,2020-10-19T17:27:57.365,127.0.0.1,127.0.0.1,TCP,141,1
3473,2020-10-19T17:27:57.412,127.0.0.1,127.0.0.1,TCP,137,4
3474,2020-10-19T17:27:57.412,127.0.0.1,127.0.0.1,TCP,43,2
3475,2020-10-19T17:27:57.412,127.0.0.1,127.0.0.1,TCP,43,2
3476,2020-10-19T17:27:57.427,127.0.0.1,127.0.0.1,TCP,43,2
3477,2020-10-19T17:27:57.443,127.0.0.1,127.0.0.1,TCP,112,0
3478,2020-10-19T17:27:57.646,127.0.0.1,127.0.0.1,TCP,141,1
3479,2020-10-19T17:27:57.693,127.0.0.1,127.0.0.1,TCP,137,4
3480,2020-10-19T17:27:57.693,127.0.0.1,127.0.0.1,TCP,43,2
3481,2020-10-19T17:27:57.693,127.0.0.1,127.0.0.1,TCP,43,2
3482,2020-10-19T17:27:57.802,127.0.0.1,127.0.0.1,TCP,43,2
3483,2020-10-19T17:27:57.896,127.0.0.1,127.0.0.1,TCP,112,0
3484,2020-10-19T17:27:58.099,127.0.0.1,127.0.0.1,TCP,141,1
3485,2020-10-19T17:27:58.147,127.0.0.1,127.0.0.1,TCP,137,4
3486,2020-10-19T17:27:58.148,127.0.0.1,127.0.0.1,TCP,43,2
3487,2020-10-19T17:27:58.148,127.0.0.1,127.0.0.1,TCP,43,2
3488,2020-10-19T17:27:58.148,127.0.0.1,127.0.0.1,TCP,43,2
3489,2020-10-19T17:27:58.227,127.0.0.1,127.0.0.1,TCP,112,0
3490,2020-10-19T17:27:58.430,127.0.0.1,127.0.0.1,TCP,141,1
3491,2020-10-19T17:27:58.477,127.0.0.1,127.0.0.1,TCP,137,4
3492,2020-10-19T17:27:58.477,127.0.0.1,127.0.0.1,TCP,43,2
3493,2020-10-19T17:27:58.477,127.0.0.1,127.0.0.1,TCP,43,2
3494,2020-10-19T17:27:58.492,127.0.0.1,127.0.0.1,TCP,43,2
3495,2020-10-19T17:27:58.508,127.0.0.1,127.0.0.1,TCP,112,0
3496,2020-10-19T17:27:58.727,127.0.0.1,127.0.0.1,TCP,141,1
3497,2020-10-19T17:27:58.758,127.0.0.1,127.0.0.1,TCP,137,4
3498,2020-10-19T17:27:58.758,127.0.0.1,127.0.0.1,TCP,43,2
3499,2020-10-19T17:27:58.774,127.0.0.1,127.0.0.1,TCP,43,2
3500,2020-10-19T17:27:58.774,127.0.0.1,127.0.0.1,TCP,43,2
3501,2020-10-19T17:27:58.774,127.0.0.1,127.0.0.1,TCP,112,0
3502,2020-10-19T17:27:58.977,127.0.0.1,127.0.0.1,TCP,141,1
3503,2020-10-19T17:27:59.039,127.0.0.1,127.0.0.1,TCP,137,4
3504,2020-10-19T17:27:59.039,127.0.0.1,127.0.0.1,TCP,43,2
3505,2020-10-19T17:27:59.209,127.0.0.1,127.0.0.1,TCP,43,2
3506,2020-10-19T17:27:59.211,127.0.0.1,127.0.0.1,TCP,43,2
3507,2020-10-19T17:27:59.226,127.0.0.1,127.0.0.1,TCP,112,0
3508,2020-10-19T17:27:59.429,127.0.0.1,127.0.0.1,TCP,141,1
3509,2020-10-19T17:27:59.476,127.0.0.1,127.0.0.1,TCP,137,4
3510,2020-10-19T17:27:59.476,127.0.0.1,127.0.0.1,TCP,43,2
3511,2020-10-19T17:27:59.476,127.0.0.1,127.0.0.1,TCP,43,2
3512,2020-10-19T17:27:59.492,127.0.0.1,127.0.0.1,TCP,43,2
3513,2020-10-19T17:27:59.507,127.0.0.1,127.0.0.1,TCP,112,0
3514,2020-10-19T17:27:59.711,127.0.0.1,127.0.0.1,TCP,141,1
3515,2020-10-19T17:27:59.758,127.0.0.1,127.0.0.1,TCP,137,4
3516,2020-10-19T17:27:59.758,127.0.0.1,127.0.0.1,TCP,43,2
3517,2020-10-19T17:27:59.758,127.0.0.1,127.0.0.1,TCP,43,2
3518,2020-10-19T17:27:59.867,127.0.0.1,127.0.0.1,TCP,43,2
3519,2020-10-19T17:27:59.961,127.0.0.1,127.0.0.1,TCP,112,0
3520,2020-10-19T17:28:00.164,127.0.0.1,127.0.0.1,TCP,141,1
3521,2020-10-19T17:28:00.229,127.0.0.1,127.0.0.1,TCP,137,4
3522,2020-10-19T17:28:00.229,127.0.0.1,127.0.0.1,TCP,43,2
3523,2020-10-19T17:28:00.229,127.0.0.1,127.0.0.1,TCP,43,2
3524,2020-10-19T17:28:00.229,127.0.0.1,127.0.0.1,TCP,43,2
3525,2020-10-19T17:28:00.307,127.0.0.1,127.0.0.1,TCP,112,0
3526,2020-10-19T17:28:00.510,127.0.0.1,127.0.0.1,TCP,141,1
3527,2020-10-19T17:28:00.557,127.0.0.1,127.0.0.1,TCP,137,4
3528,2020-10-19T17:28:00.557,127.0.0.1,127.0.0.1,TCP,43,2
3529,2020-10-19T17:28:00.557,127.0.0.1,127.0.0.1,TCP,43,2
3530,2020-10-19T17:28:00.572,127.0.0.1,127.0.0.1,TCP,43,2
3531,2020-10-19T17:28:00.588,127.0.0.1,127.0.0.1,TCP,112,0
3532,2020-10-19T17:28:00.791,127.0.0.1,127.0.0.1,TCP,141,1
3533,2020-10-19T17:28:00.838,127.0.0.1,127.0.0.1,TCP,137,4
3534,2020-10-19T17:28:00.838,127.0.0.1,127.0.0.1,TCP,43,2
3535,2020-10-19T17:28:00.838,127.0.0.1,127.0.0.1,TCP,43,2
3536,2020-10-19T17:28:00.838,127.0.0.1,127.0.0.1,TCP,43,2
3537,2020-10-19T17:28:00.854,127.0.0.1,127.0.0.1,TCP,112,0
3538,2020-10-19T17:28:01.057,127.0.0.1,127.0.0.1,TCP,141,1
3539,2020-10-19T17:28:01.104,127.0.0.1,127.0.0.1,TCP,137,4
3540,2020-10-19T17:28:01.104,127.0.0.1,127.0.0.1,TCP,43,2
3541,2020-10-19T17:28:01.244,127.0.0.1,127.0.0.1,TCP,43,2
3542,2020-10-19T17:28:01.257,127.0.0.1,127.0.0.1,TCP,43,2
3543,2020-10-19T17:28:01.273,127.0.0.1,127.0.0.1,TCP,112,0
3544,2020-10-19T17:28:01.492,127.0.0.1,127.0.0.1,TCP,141,1
3545,2020-10-19T17:28:01.538,127.0.0.1,127.0.0.1,TCP,137,4
3546,2020-10-19T17:28:01.538,127.0.0.1,127.0.0.1,TCP,43,2
3547,2020-10-19T17:28:01.538,127.0.0.1,127.0.0.1,TCP,43,2
3548,2020-10-19T17:28:01.554,127.0.0.1,127.0.0.1,TCP,43,2
3549,2020-10-19T17:28:01.570,127.0.0.1,127.0.0.1,TCP,112,0
3550,2020-10-19T17:28:01.773,127.0.0.1,127.0.0.1,TCP,141,1
3551,2020-10-19T17:28:01.835,127.0.0.1,127.0.0.1,TCP,137,4
3552,2020-10-19T17:28:01.835,127.0.0.1,127.0.0.1,TCP,43,2
3553,2020-10-19T17:28:01.835,127.0.0.1,127.0.0.1,TCP,43,2
3554,2020-10-19T17:28:01.945,127.0.0.1,127.0.0.1,TCP,43,2
3555,2020-10-19T17:28:02.038,127.0.0.1,127.0.0.1,TCP,112,0
3556,2020-10-19T17:28:02.242,127.0.0.1,127.0.0.1,TCP,141,1
3557,2020-10-19T17:28:02.307,127.0.0.1,127.0.0.1,TCP,137,4
3558,2020-10-19T17:28:02.307,127.0.0.1,127.0.0.1,TCP,43,2
3559,2020-10-19T17:28:02.307,127.0.0.1,127.0.0.1,TCP,43,2
3560,2020-10-19T17:28:02.307,127.0.0.1,127.0.0.1,TCP,43,2
3561,2020-10-19T17:28:02.369,127.0.0.1,127.0.0.1,TCP,112,0
3562,2020-10-19T17:28:02.572,127.0.0.1,127.0.0.1,TCP,141,1
3563,2020-10-19T17:28:02.635,127.0.0.1,127.0.0.1,TCP,137,4
